DATE,AQI VALUE,AQ DESCRIPTION,SITE ID,SITE NAME,ANALYTE
20161111,42,GOOD,60250005,CALEXICO-ETHEL,PM10
20161112,37,GOOD,60250005,CALEXICO-ETHEL,PM10
20161115,66,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161116,91,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161117,58,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161118,57,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161119,57,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161120,72,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161121,29,GOOD,60250005,CALEXICO-ETHEL,PM10
20161122,26,GOOD,60250005,CALEXICO-ETHEL,PM10
20161123,29,GOOD,60250005,CALEXICO-ETHEL,PM10
20161124,19,GOOD,60250005,CALEXICO-ETHEL,PM10
20161125,30,GOOD,60250005,CALEXICO-ETHEL,PM10
20161126,69,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161127,58,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161128,29,GOOD,60250005,CALEXICO-ETHEL,PM10
20161129,46,GOOD,60250005,CALEXICO-ETHEL,PM10
20161130,52,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161201,61,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161202,46,GOOD,60250005,CALEXICO-ETHEL,PM10
20161203,47,GOOD,60250005,CALEXICO-ETHEL,PM10
20161204,51,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161205,75,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161206,70,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161207,48,GOOD,60250005,CALEXICO-ETHEL,PM10
20161208,50,GOOD,60250005,CALEXICO-ETHEL,PM10
20161209,56,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161210,67,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161211,67,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161212,61,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161213,69,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161214,58,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161215,70,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161216,142,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM10
20161217,74,MODERATE,60250005,CALEXICO-ETHEL,PM10
20161218,23,GOOD,60250005,CALEXICO-ETHEL,PM10
20161219,26,GOOD,60250005,CALEXICO-ETHEL,PM10
20161220,35,GOOD,60250005,CALEXICO-ETHEL,PM10
20161221,29,GOOD,60250005,CALEXICO-ETHEL,PM10
20161222,12,GOOD,60250005,CALEXICO-ETHEL,PM10
20161223,25,GOOD,60250005,CALEXICO-ETHEL,PM10
20161224,13,GOOD,60250005,CALEXICO-ETHEL,PM10
20161225,22,GOOD,60250005,CALEXICO-ETHEL,PM10
20161226,14,GOOD,60250005,CALEXICO-ETHEL,PM10
20161227,35,GOOD,60250005,CALEXICO-ETHEL,PM10
20161228,31,GOOD,60250005,CALEXICO-ETHEL,PM10
20161229,40,GOOD,60250005,CALEXICO-ETHEL,PM10
20161230,41,GOOD,60250005,CALEXICO-ETHEL,PM10
20161231,35,GOOD,60250005,CALEXICO-ETHEL,PM10
20000101,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000104,49,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000107,74,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000110,126,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20000113,156,UNHEALTHY,60250005,CALEXICO-ETHEL,PM2.5
20000116,151,UNHEALTHY,60250005,CALEXICO-ETHEL,PM2.5
20000120,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000122,72,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000125,67,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000128,90,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000131,60,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000203,73,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000206,83,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000209,85,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000212,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000215,44,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000218,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000221,23,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000224,17,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000227,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000304,50,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000307,27,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000310,21,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000313,87,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000316,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000319,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000322,31,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000325,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000328,25,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000331,33,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000403,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000406,47,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000409,21,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000412,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000415,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000418,22,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000421,50,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000424,76,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000427,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000430,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000503,57,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000506,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000509,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000512,26,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000515,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000518,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000521,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000524,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000527,59,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000530,49,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000602,7,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000605,36,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000608,45,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000611,42,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000614,77,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000617,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000620,57,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000623,78,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000626,47,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000629,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000702,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000705,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000708,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000711,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000714,59,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000717,37,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000720,70,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000723,43,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000726,65,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000729,70,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000801,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000804,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000807,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000810,41,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000816,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000819,6,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000822,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000825,60,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000828,46,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000831,42,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000903,23,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000906,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000909,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000912,50,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000915,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000921,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000924,27,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20000927,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20000930,63,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001003,67,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001012,23,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20001015,57,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001018,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001021,36,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20001024,70,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001027,12,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20001102,59,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001105,59,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001108,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001111,17,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20001114,80,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001117,34,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20001123,90,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001129,117,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20001202,81,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001205,67,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001208,76,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001211,77,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001214,98,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20001217,50,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20001220,166,UNHEALTHY,60250005,CALEXICO-ETHEL,PM2.5
20001223,151,UNHEALTHY,60250005,CALEXICO-ETHEL,PM2.5
20001229,74,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010101,98,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010104,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010107,153,UNHEALTHY,60250005,CALEXICO-ETHEL,PM2.5
20010110,132,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20010113,79,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010116,21,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010119,70,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010125,59,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010128,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010131,18,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010203,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010206,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010209,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010212,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010215,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010218,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010221,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010224,33,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010227,28,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010302,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010305,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010308,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010311,28,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010314,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010317,66,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010320,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010323,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010326,30,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010329,49,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010404,36,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010407,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010410,31,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010413,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010422,43,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010425,43,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010428,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010501,67,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010504,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010510,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010513,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010516,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010519,35,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010522,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010525,47,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010531,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010603,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010606,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010609,57,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010612,41,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010615,63,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010618,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010621,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010624,24,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010627,57,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010630,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010718,36,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010721,39,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010724,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010727,45,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010802,35,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010805,46,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010808,47,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010811,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010817,73,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010823,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010829,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010901,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010907,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010913,73,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010916,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010919,63,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010922,26,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20010925,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20010928,45,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011004,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011007,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011010,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011013,82,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011016,66,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011019,79,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011025,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011028,57,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011031,19,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011103,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011106,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011109,25,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011115,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011118,90,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011121,91,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011124,86,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011127,12,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011130,66,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011206,65,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011209,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011212,138,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20011215,21,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011218,76,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011221,14,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20011224,65,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011227,72,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20011230,152,UNHEALTHY,60250005,CALEXICO-ETHEL,PM2.5
20020102,128,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20020105,59,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020108,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020111,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020117,71,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020120,89,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020123,22,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020126,99,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020129,10,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020201,37,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020204,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020207,121,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20020210,18,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020213,86,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020216,94,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020219,69,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020222,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020228,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020303,22,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020306,69,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020309,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020312,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020315,28,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020318,23,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020321,40,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020324,20,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020327,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020330,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020402,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020405,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020411,46,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020414,63,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020417,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020420,28,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020423,28,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020426,27,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020429,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020502,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020505,35,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020508,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020511,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020514,33,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020517,50,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020520,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020523,37,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020526,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020529,75,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020601,27,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020604,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020607,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020613,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020616,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020619,68,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020622,33,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020625,67,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020628,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020701,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020704,68,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020707,44,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020710,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020713,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020716,51,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020719,48,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020722,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020725,46,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020728,39,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020731,49,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020803,33,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020806,49,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020809,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020812,44,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020818,76,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020821,45,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020824,25,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020827,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020902,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020905,60,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020908,38,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020911,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020914,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020917,41,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020920,94,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20020923,29,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020926,37,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20020929,20,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021002,34,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021005,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021008,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021011,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021014,47,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021017,33,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021020,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021023,45,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021026,24,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021029,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021101,79,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021104,50,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021107,108,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20021110,19,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021113,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021116,54,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021119,41,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021122,78,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021128,35,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20021201,53,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021204,71,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021207,88,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021210,64,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021213,124,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20021216,65,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021219,62,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021222,76,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021225,102,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20021228,93,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20021231,122,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20030106,44,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030109,110,UNHEALTHY FOR SENSITIVE,60250005,CALEXICO-ETHEL,PM2.5
20030112,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030115,56,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030118,52,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030121,95,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030124,74,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030130,55,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030202,44,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030205,61,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030208,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030211,28,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030214,90,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030217,98,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030220,17,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030223,58,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030226,23,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030301,32,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030304,17,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030307,67,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030313,81,MODERATE,60250005,CALEXICO-ETHEL,PM2.5
20030316,20,GOOD,60250005,CALEXICO-ETHEL,PM2.5
20030319,23,GOOD,60250005,CALEXICO-ETHEL,PM2.5
